,Start,End,Chromosome,Strand,Name,motif_middle,start_sig,stop_sig
524,559286,559293,10,-,ARP3,559290,559190,559390
525,576775,576782,10,-,CDC11,576778,576678,576878
526,585926,585933,10,-,TMH11,585930,585830,586030
527,594715,594722,10,-,GRR1,594718,594618,594818
528,598484,598491,10,-,JSN1,598488,598388,598588
529,615323,615330,10,-,YJR098C,615326,615226,615426
530,683629,683636,10,-,MET5,683632,683532,683732
531,718027,718034,10,-,DAN4,718030,717930,718130
532,352973,352980,11,+,PRI2,352976,352876,353076
533,340746,340753,11,+,SFK1,340750,340650,340850
534,329593,329600,11,+,TOA2,329596,329496,329696
535,330021,330028,11,+,TOA2,330024,329924,330124
536,325650,325657,11,+,BLI1,325654,325554,325754
537,304215,304222,11,+,YKL071W,304218,304118,304318
538,299253,299260,11,+,STB6,299256,299156,299356
539,284814,284821,11,+,VMA5,284818,284718,284918
540,282716,282723,11,+,TEF4,282720,282620,282820
541,278073,278080,11,+,SRX1,278076,277976,278176
542,273190,273197,11,+,MIF2,273194,273094,273294
543,220153,220160,11,+,SBA1,220156,220056,220256
544,207982,207989,11,+,RRN3,207986,207886,208086
545,178272,178279,11,+,MRP8,178276,178176,178376
546,171648,171655,11,+,AVT3,171652,171552,171752
547,118644,118651,11,+,ZRT3,118648,118548,118748
548,14319,14326,11,+,COS9,14322,14222,14422
549,442897,442904,11,+,PAP1,442900,442800,443000
550,451324,451331,11,+,MEH1,451328,451228,451428
551,493761,493768,11,+,SAP190,493764,493664,493864
552,514698,514705,11,+,GAP1,514702,514602,514802
553,559509,559516,11,+,TFA2,559512,559412,559612
554,562417,562424,11,+,OAF3,562420,562320,562520
555,571041,571048,11,+,MET1,571044,570944,571144
556,581861,581868,11,+,ECM4,581864,581764,581964
557,589686,589693,11,+,MTD1,589690,589590,589790
558,640436,640443,11,+,SIR1,640440,640340,640540
559,374305,374312,11,+,YKL033W-A,374308,374208,374408
560,392398,392405,11,-,PAN3,392402,392302,392502
561,390101,390108,11,-,GPX1,390104,390004,390204
562,352973,352980,11,-,DCW1,352976,352876,353076
563,340746,340753,11,-,ASK1,340750,340650,340850
564,339042,339049,11,-,DEF1,339046,338946,339146
565,334139,334146,11,-,NUP120,334142,334042,334242
566,329593,329600,11,-,MPE1,329596,329496,329696
567,330021,330028,11,-,MPE1,330024,329924,330124
568,321853,321860,11,-,YKL063C,321856,321756,321956
569,282716,282723,11,-,RRP14,282720,282620,282820
570,278073,278080,11,-,CYT2,278076,277976,278176
571,245784,245791,11,-,GFA1,245788,245688,245888
572,219571,219578,11,-,VPH2,219574,219474,219674
573,213140,213147,11,-,SRP21,213144,213044,213244
574,171648,171655,11,-,SDH1,171652,171552,171752
575,118644,118651,11,-,LST4,118648,118548,118748
576,442897,442904,11,-,VPS1,442900,442800,443000
577,451324,451331,11,-,YKR005C,451328,451228,451428
578,462914,462921,11,-,YKR011C,462918,462818,463018
579,526758,526765,11,-,NAP1,526762,526662,526862
580,562417,562424,11,-,LAS1,562420,562320,562520
581,571041,571048,11,-,BET3,571044,570944,571144
582,589686,589693,11,-,TRZ1,589690,589590,589790
583,640436,640443,11,-,SKG1,640440,640340,640540
584,339613,339620,11,-,MDM35,339616,339516,339716
585,143062,143069,12,+,SFI1,143066,142966,143166
586,131574,131581,12,+,DRS1,131578,131478,131678
587,125114,125121,12,+,YEH1,125118,125018,125218
588,121211,121218,12,+,EMC6,121214,121114,121314
589,87074,87081,12,+,ISA1,87078,86978,87178
590,81176,81183,12,+,FRA1,81180,81080,81280
591,81196,81203,12,+,FRA1,81200,81100,81300
592,68354,68361,12,+,GRC3,68358,68258,68458
593,49723,49730,12,+,FPS1,49726,49626,49826
594,40532,40539,12,+,LDB18,40536,40436,40636
595,40552,40559,12,+,LDB18,40556,40456,40656
596,168901,168908,12,+,LOT6,168904,168804,169004
597,208608,208615,12,+,RSC58,208612,208512,208712
598,320216,320217,12,+,XDJ1,320216,320116,320316
599,377441,377448,12,+,CFT2,377444,377344,377544
600,377460,377467,12,+,CFT2,377464,377364,377564
601,399484,399491,12,+,DIP2,399488,399388,399588
602,440089,440096,12,+,STM1,440092,439992,440192
603,543784,543791,12,+,PWP1,543788,543688,543888
604,554308,554315,12,+,ENT2,554312,554212,554412
605,559346,559347,12,+,SEC13,559346,559246,559446
606,576563,576570,12,+,CCC1,576566,576466,576666
607,586022,586029,12,+,UCC1,586026,585926,586126
608,636272,636279,12,+,YEF3,636276,636176,636376
609,640156,640163,12,+,SSP120,640160,640060,640260
610,680976,680983,12,+,DCS1,680980,680880,681080
611,694229,694236,12,+,SMD2,694232,694132,694332
612,725521,725528,12,+,ECM38,725524,725424,725624
613,830830,830837,12,+,LUG1,830834,830734,830934
614,840143,840150,12,+,ATG33,840146,840046,840246
615,844049,844056,12,+,ADE13,844052,843952,844152
616,877547,877554,12,+,CSR1,877550,877450,877650
617,932598,932605,12,+,YLR407W,932602,932502,932702
618,948242,948249,12,+,BER1,948246,948146,948346
619,986951,986958,12,+,TDA5,986954,986854,987054
620,1053254,1053261,12,+,PDP3,1053258,1053158,1053358
621,903489,903496,12,+,CCW14,903492,903392,903592
622,131574,131581,12,-,COX17,131578,131478,131678
623,125114,125121,12,-,PUF3,125118,125018,125218
624,80410,80417,12,-,GPI13,80414,80314,80514
625,68354,68361,12,-,PRP19,68358,68258,68458
626,63850,63857,12,-,VPS13,63854,63754,63954
627,40532,40539,12,-,COF1,40536,40436,40636
628,40552,40559,12,-,COF1,40556,40456,40656
629,198626,198633,12,-,AAT2,198630,198530,198730
630,327596,327603,12,-,NYV1,327600,327500,327700
631,329559,329566,12,-,GIS3,329562,329462,329662
632,377441,377448,12,-,AVL9,377444,377344,377544
633,377460,377467,12,-,AVL9,377464,377364,377564
634,440089,440096,12,-,YLR149C,440092,439992,440192
635,500475,500482,12,-,UPS2,500478,500378,500578
636,543784,543791,12,-,NMT1,543788,543688,543888
637,554308,554315,12,-,HMX1,554312,554212,554412
638,566414,566421,12,-,TUB4,566418,566318,566518
639,566441,566448,12,-,TUB4,566444,566344,566544
640,605113,605120,12,-,CDC42,605116,605016,605216
641,605494,605501,12,-,CDC42,605498,605398,605598
642,633469,633476,12,-,IRC20,633472,633372,633572
643,645388,645395,12,-,NDL1,645392,645292,645492
644,669059,669066,12,-,VPS63,669062,668962,669162
645,669059,669066,12,-,YPT6,669062,668962,669162
646,699749,699756,12,-,YSH1,699752,699652,699852
647,704406,704413,12,-,YLR278C,704410,704310,704510
648,725521,725528,12,-,YHC1,725524,725424,725624
649,751897,751904,12,-,IMH1,751900,751800,752000
650,830830,830837,12,-,NIT3,830834,830734,830934
651,877547,877554,12,-,SEC61,877550,877450,877650
652,924681,924688,12,-,DUS3,924684,924584,924784
653,931936,931943,12,-,RPL31B,931940,931840,932040
654,934332,934339,12,-,BLS1,934336,934236,934436
655,747722,747729,12,-,DPA10,747726,747626,747826
656,266966,266973,13,+,YPT7,266970,266870,267070
657,253459,253466,13,+,YAP1,253462,253362,253562
658,253547,253554,13,+,YAP1,253550,253450,253650
659,247548,247555,13,+,SPT5,247552,247452,247652
660,221029,221036,13,+,YOX1,221032,220932,221132
661,216293,216300,13,+,RCF1,216296,216196,216396
662,193015,193022,13,+,CAT2,193018,192918,193118
663,170006,170013,13,+,SUR7,170010,169910,170110
664,104521,104528,13,+,TDA9,104524,104424,104624
665,101700,101707,13,+,YML082W,101704,101604,101804
666,67674,67681,13,+,CAC2,67678,67578,67778
667,68172,68179,13,+,CAC2,68176,68076,68276
668,51470,51477,13,+,ZDS2,51474,51374,51574
669,43683,43690,13,+,DAT1,43686,43586,43786
670,30001,30008,13,+,YML119W,30004,29904,30104
671,30391,30398,13,+,YML119W,30394,30294,30494
672,26294,26301,13,+,GTR1,26298,26198,26398
673,271719,271726,13,+,MIX17,271722,271622,271822
674,271774,271781,13,+,MIX17,271778,271678,271878
675,272979,272986,13,+,AIM34,272982,272882,273082
676,315167,315174,13,+,FMS1,315170,315070,315270
677,318544,318551,13,+,UBC7,318548,318448,318648
678,349991,349998,13,+,YET2,349994,349894,350094
679,366870,366877,13,+,CSM3,366874,366774,366974
680,382993,383000,13,+,STV1,382996,382896,383096
681,436889,436896,13,+,YMR085W,436892,436792,436992
682,458168,458175,13,+,SNZ1,458172,458072,458272
683,547549,547556,13,+,SIP5,547552,547452,547652
684,560787,560794,13,+,SWP1,560790,560690,560890
685,564282,564289,13,+,NUP53,564286,564186,564386
686,628045,628052,13,+,ADD37,628048,627948,628148
687,628884,628891,13,+,RTP1,628888,628788,628988
688,632104,632111,13,+,HSC82,632108,632008,632208
689,637178,637185,13,+,GCV2,637182,637082,637282
690,637194,637201,13,+,GCV2,637198,637098,637298
691,675353,675360,13,+,YMR206W,675356,675256,675456
692,684089,684096,13,+,ERG12,684092,683992,684192
693,695214,695221,13,+,SCJ1,695218,695118,695318
694,751432,751439,13,+,YHM2,751436,751336,751536
695,777686,777693,13,+,GFD1,777690,777590,777790
696,795654,795661,13,+,CUE1,795658,795558,795758
697,798040,798047,13,+,RSN1,798044,797944,798144
698,818711,818718,13,+,DSK2,818714,818614,818814
699,832114,832121,13,+,GPI12,832118,832018,832218
700,854648,854655,13,+,GOT1,854652,854552,854752
701,897747,897754,13,+,ELP6,897750,897650,897850
702,158489,158496,13,+,HUG1,158492,158392,158592
703,263386,263393,13,-,GLO1,263390,263290,263490
704,247548,247555,13,-,RAD33,247552,247452,247652
705,195904,195911,13,-,VPS71,195908,195808,196008
706,192025,192032,13,-,RRN11,192028,191928,192128
707,170006,170013,13,-,YML053C,170010,169910,170110
708,158489,158496,13,-,NTE1,158492,158392,158592
709,67674,67681,13,-,NUP188,67678,67578,67778
710,68172,68179,13,-,NUP188,68176,68076,68276
711,51470,51477,13,-,COQ5,51474,51374,51574
712,43683,43690,13,-,TAF8,43686,43586,43786
713,30001,30008,13,-,NDI1,30004,29904,30104
714,30391,30398,13,-,NDI1,30394,30294,30494
715,26294,26301,13,-,PHO84,26298,26198,26398
716,23810,23817,13,-,TUB3,23814,23714,23914
717,14864,14871,13,-,COX14,14868,14768,14968
718,271719,271726,13,-,CDC5,271722,271622,271822
719,271774,271781,13,-,CDC5,271778,271678,271878
720,296957,296964,13,-,SEC59,296960,296860,297060
721,302890,302897,13,-,ERG5,302894,302794,302994
722,303015,303022,13,-,ERG5,303018,302918,303118
723,305941,305948,13,-,SOK2,305944,305844,306044
724,318544,318551,13,-,MAC1,318548,318448,318648
725,349991,349998,13,-,SUB1,349994,349894,350094
726,366870,366877,13,-,NUP116,366874,366774,366974
727,451528,451535,13,-,NPL6,451532,451432,451632
728,458168,458175,13,-,SNO1,458172,458072,458272
729,492132,492139,13,-,HFD1,492136,492036,492236
730,502020,502027,13,-,SPC24,502024,501924,502124
731,510500,510507,13,-,RPL15B,510504,510404,510604
732,522017,522024,13,-,DLT1,522020,521920,522120
733,628045,628052,13,-,SSO2,628048,627948,628148
734,637178,637185,13,-,MRPS17,637182,637082,637282
735,637194,637201,13,-,MRPS17,637198,637098,637298
736,675353,675360,13,-,PFK2,675356,675256,675456
737,684089,684096,13,-,HFA1,684092,683992,684192
738,751432,751439,13,-,CUS1,751436,751336,751536
739,777686,777693,13,-,YMR253C,777690,777590,777790
740,782507,782514,13,-,PET111,782510,782410,782610
741,798040,798047,13,-,YMR265C,798044,797944,798144
742,818711,818718,13,-,BUL1,818714,818614,818814
743,832114,832121,13,-,CAT8,832118,832018,832218
744,851763,851770,13,-,HAS1,851766,851666,851866
745,880999,881006,13,-,SCW10,881002,880902,881102
746,897747,897754,13,-,GLC8,897750,897650,897850
747,104521,104528,13,-,ATP18,104524,104424,104624
748,253459,253466,13,-,MIN4,253462,253362,253562
749,253547,253554,13,-,MIN4,253550,253450,253650
750,296957,296964,13,-,YMR013C-A,296960,296860,297060
751,653127,653134,13,-,CMC4,653130,653030,653230
752,619923,619930,14,+,LST8,619926,619826,620026
753,604641,604648,14,+,PBI2,604644,604544,604744
754,602423,602430,14,+,PUB1,602426,602326,602526
755,538054,538061,14,+,ALG11,538058,537958,538158
756,503310,503317,14,+,AQR1,503314,503214,503414
757,500688,500695,14,+,SUN4,500692,500592,500792
758,485427,485434,14,+,IMP4,485430,485330,485530
759,479351,479358,14,+,NIS1,479354,479254,479454
760,479381,479388,14,+,NIS1,479384,479284,479484
761,456296,456303,14,+,RHO2,456300,456200,456400
762,452142,452148,14,+,NST1,452145,452045,452245
763,447169,447176,14,+,APP1,447172,447072,447272
764,427413,427420,14,+,MET4,427416,427316,427516
765,412601,412608,14,+,RPC19,412604,412504,412704
766,405767,405774,14,+,MLS1,405770,405670,405870
767,405809,405816,14,+,MLS1,405812,405712,405912
768,392740,392747,14,+,NAF1,392744,392644,392844
769,387061,387068,14,+,SPC98,387064,386964,387164
770,340161,340168,14,+,IGO1,340164,340064,340264
771,335878,335885,14,+,YGP1,335882,335782,335982
772,332298,332305,14,+,CBK1,332302,332202,332402
773,281656,281663,14,+,YNL190W,281660,281560,281760
774,281686,281693,14,+,YNL190W,281690,281590,281790
775,251673,251680,14,+,SSB2,251676,251576,251776
776,241459,241466,14,+,RAP1,241462,241362,241562
777,233864,233871,14,+,ADE12,233868,233768,233968
778,233872,233879,14,+,ADE12,233876,233776,233976
779,214739,214746,14,+,CSL4,214742,214642,214842
780,187686,187693,14,+,SLA2,187690,187590,187790
781,182759,182766,14,+,CRS1,182762,182662,182862
782,148085,148092,14,+,POL2,148088,147988,148188
783,108280,108287,14,+,HCH1,108284,108184,108384
784,59922,59929,14,+,YPT11,59926,59826,60026
785,647052,647059,14,+,URK1,647056,646956,647156
786,651936,651943,14,+,YNR014W,651940,651840,652040
787,651972,651979,14,+,YNR014W,651976,651876,652076
788,652002,652009,14,+,YNR014W,652006,651906,652106
789,662526,662533,14,+,TIM23,662530,662430,662630
790,699587,699594,14,+,MRX15,699590,699490,699690
791,736590,736597,14,+,MNT4,736594,736494,736694
792,365926,365933,14,+,YSF3,365930,365830,366030
793,619923,619930,14,-,SIS1,619926,619826,620026
794,618357,618364,14,-,ASI3,618360,618260,618460
795,591300,591307,14,-,FAP1,591304,591204,591404
796,538054,538061,14,-,SFB2,538058,537958,538158
797,479351,479358,14,-,TPM1,479354,479254,479454
798,479381,479388,14,-,TPM1,479384,479284,479484
799,478338,478345,14,-,EOS1,478342,478242,478442
800,447169,447176,14,-,YNL095C,447172,447072,447272
801,424683,424690,14,-,INP52,424686,424586,424786
802,417645,417652,14,-,CYB5,417648,417548,417748
803,412601,412608,14,-,YNL115C,412604,412504,412704
804,405767,405774,14,-,DCP2,405770,405670,405870
805,405809,405816,14,-,DCP2,405812,405712,405912
806,392740,392747,14,-,ESBP6,392744,392644,392844
807,350012,350019,14,-,PGA2,350016,349916,350116
808,301420,301427,14,-,RHO5,301424,301324,301524
809,292870,292877,14,-,MRPL19,292874,292774,292974
810,270081,270088,14,-,WHI3,270084,269984,270184
811,266785,266792,14,-,GCR2,266788,266688,266888
812,233864,233871,14,-,POP1,233868,233768,233968
813,233872,233879,14,-,POP1,233876,233776,233976
814,220531,220538,14,-,URE2,220534,220434,220634
815,187686,187693,14,-,SUI1,187690,187590,187790
816,182759,182766,14,-,RPA49,182762,182662,182862
817,148085,148092,14,-,YIF1,148088,147988,148188
818,135761,135768,14,-,BNI1,135764,135664,135864
819,110723,110730,14,-,ERG24,110726,110626,110826
820,104170,104177,14,-,MRPL10,104174,104074,104274
821,64731,64738,14,-,RPL18B,64734,64634,64834
822,59922,59929,14,-,BXI1,59926,59826,60026
823,56029,56036,14,-,KRI1,56032,55932,56132
824,19454,19461,14,-,RPD3,19458,19358,19558
825,647052,647059,14,-,PRP2,647056,646956,647156
826,651936,651943,14,-,PHO91,651940,651840,652040
827,651972,651979,14,-,PHO91,651976,651876,652076
828,652002,652009,14,-,PHO91,652006,651906,652106
829,662526,662533,14,-,ACC1,662530,662430,662630
830,694919,694926,14,-,MRPS12,694922,694822,695022
831,699587,699594,14,-,ZRG17,699590,699490,699690
832,720857,720864,14,-,POP2,720860,720760,720960
833,316332,316339,15,+,SIN3,316336,316236,316436
834,316565,316572,15,+,SIN3,316568,316468,316668
835,316595,316602,15,+,SIN3,316598,316498,316698
836,307750,307757,15,+,RCL1,307754,307654,307854
837,304455,304462,15,+,PLB3,304458,304358,304558
838,285579,285586,15,+,TAT2,285582,285482,285682
839,277911,277918,15,+,IFM1,277914,277814,278014
840,267674,267681,15,+,GAS5,267678,267578,267778
841,255192,255199,15,+,PRE6,255196,255096,255296
842,234118,234125,15,+,GAL11,234122,234022,234222
843,234603,234610,15,+,GAL11,234606,234506,234706
844,212101,212108,15,+,PRS5,212104,212004,212204
845,170269,170276,15,+,IRA2,170272,170172,170372
846,170595,170602,15,+,IRA2,170598,170498,170698
847,128428,128435,15,+,PKH2,128432,128332,128532
848,86911,86918,15,+,HRP1,86914,86814,87014
849,87289,87296,15,+,HRP1,87292,87192,87392
850,77422,77429,15,+,VPS68,77426,77326,77526
851,55440,55447,15,+,RRP40,55444,55344,55544
852,52953,52960,15,+,NOP8,52956,52856,53056
853,357303,357310,15,+,RTS1,357306,357206,357406
854,378003,378010,15,+,HST3,378006,377906,378106
855,412596,412603,15,+,IRC23,412600,412500,412700
856,464329,464336,15,+,SGO1,464332,464232,464432
857,464583,464590,15,+,SGO1,464586,464486,464686
858,468087,468094,15,+,UFE1,468090,467990,468190
859,502609,502616,15,+,ARF3,502612,502512,502712
860,514792,514799,15,+,RAS1,514796,514696,514896
861,514851,514858,15,+,RAS1,514854,514754,514954
862,544847,544854,15,+,RPT5,544850,544750,544950
863,611864,611871,15,+,MRPL23,611868,611768,611968
864,683733,683740,15,+,TUF1,683736,683636,683836
865,689503,689510,15,+,IES4,689506,689406,689606
866,716968,716975,15,+,MCA1,716972,716872,717072
867,759663,759670,15,+,DSC3,759666,759566,759766
868,781640,781647,15,+,HES1,781644,781544,781744
869,787014,787021,15,+,MET7,787018,786918,787118
870,796980,796987,15,+,SRL1,796984,796884,797084
871,796980,796987,15,+,YOR248W,796984,796884,797084
872,813837,813844,15,+,GCD1,813840,813740,813940
873,832624,832631,15,+,[],832628,832528,832728
874,837312,837319,15,+,MOD5,837316,837216,837416
875,849510,849517,15,+,RDL1,849514,849414,849614
876,860510,860517,15,+,YPK9,860514,860414,860614
877,877928,877935,15,+,YOR300W,877932,877832,878032
878,877942,877949,15,+,YOR300W,877946,877846,878046
879,877956,877963,15,+,YOR300W,877960,877860,878060
880,877979,877986,15,+,YOR300W,877982,877882,878082
881,912637,912644,15,+,HSH49,912640,912540,912740
882,912680,912687,15,+,HSH49,912684,912584,912784
883,925386,925393,15,+,MYO2,925390,925290,925490
884,943507,943514,15,+,VMA4,943510,943410,943610
885,949648,949655,15,+,KRE5,949652,949552,949752
886,960731,960738,15,+,RPA190,960734,960634,960834
887,989346,989353,15,+,CIN1,989350,989250,989450
888,989348,989355,15,+,CIN1,989352,989252,989452
889,1064611,1064618,15,+,YOR385W,1064614,1064514,1064714
890,371535,371542,15,+,MCO10,371538,371438,371638
891,637008,637015,15,+,YOR161W-A,637012,636912,637112
892,637008,637015,15,+,YOR161W-B,637012,636912,637112
893,316332,316339,15,-,RPB11,316336,316236,316436
894,316565,316572,15,-,RPB11,316568,316468,316668
895,316595,316602,15,-,RPB11,316598,316498,316698
896,315665,315672,15,-,TOP1,315668,315568,315768
897,304455,304462,15,-,HTZ1,304458,304358,304558
898,285579,285586,15,-,DIS3,285582,285482,285682
899,273891,273898,15,-,MDM38,273894,273794,273994
900,267674,267681,15,-,SIL1,267678,267578,267778
901,234118,234125,15,-,SPE2,234122,234022,234222
902,212101,212108,15,-,APM4,212104,212004,212204
903,154850,154857,15,-,MPD2,154854,154754,154954
904,153652,153659,15,-,HAL9,153656,153556,153756
905,128428,128435,15,-,IZH4,128432,128332,128532
906,86911,86918,15,-,TRM11,86914,86814,87014
907,87289,87296,15,-,TRM11,87292,87192,87392
908,61221,61228,15,-,CDC33,61224,61124,61324
909,61252,61259,15,-,CDC33,61256,61156,61356
910,55440,55447,15,-,RIB4,55444,55344,55544
911,52953,52960,15,-,CTR9,52956,52856,53056
912,47713,47720,15,-,SPT20,47716,47616,47816
913,371535,371542,15,-,HSP10,371538,371438,371638
914,373605,373612,15,-,SFM1,373608,373508,373708
915,378003,378010,15,-,AHC1,378006,377906,378106
916,391702,391709,15,-,HMS1,391706,391606,391806
917,416042,416049,15,-,DBP5,416046,415946,416146
918,418063,418070,15,-,STD1,418066,417966,418166
919,421792,421799,15,-,RAT1,421796,421696,421896
920,458088,458095,15,-,GYP1,458092,457992,458192
921,468087,468094,15,-,CDC21,468090,467990,468190
922,502609,502616,15,-,CMR2,502612,502512,502712
923,514792,514799,15,-,CRC1,514796,514696,514896
924,514851,514858,15,-,CRC1,514854,514754,514954
925,544847,544854,15,-,RPO31,544850,544750,544950
926,553014,553021,15,-,PFY1,553018,552918,553118
927,554729,554736,15,-,LEO1,554732,554632,554832
928,566355,566362,15,-,ADE2,566358,566258,566458
929,609313,609320,15,-,SPP2,609316,609216,609416
930,611864,611871,15,-,SMP3,611868,611768,611968
931,617071,617078,15,-,RPB2,617074,616974,617174
932,618578,618585,15,-,ATG40,618582,618482,618682
933,682320,682327,15,-,GSP2,682324,682224,682424
934,716968,716975,15,-,LIP5,716972,716872,717072
935,720380,720387,15,-,BFR1,720384,720284,720484
936,796980,796987,15,-,ENV9,796984,796884,797084
937,813837,813844,15,-,RPT4,813840,813740,813940
938,832624,832631,15,-,FSF1,832628,832528,832728
939,836833,836840,15,-,TPO4,836836,836736,836936
940,851972,851979,15,-,RRP36,851976,851876,852076
941,860510,860517,15,-,SNF2,860514,860414,860614
942,900074,900081,15,-,DGK1,900078,899978,900178
943,912637,912644,15,-,YOR318C,912640,912540,912740
944,912680,912687,15,-,YOR318C,912684,912584,912784
945,925386,925393,15,-,FRT1,925390,925290,925490
946,943507,943514,15,-,MIP1,943510,943410,943610
947,949648,949655,15,-,ALA1,949652,949552,949752
948,960731,960738,15,-,RPA43,960734,960634,960834
949,978618,978625,15,-,TYE7,978622,978522,978722
950,989346,989353,15,-,PUT4,989350,989250,989450
951,989348,989355,15,-,PUT4,989352,989252,989452
952,1000946,1000953,15,-,SOG2,1000950,1000850,1001050
953,1017683,1017690,15,-,PRT1,1017686,1017586,1017786
954,1028838,1028845,15,-,RPS12,1028842,1028742,1028942
955,877928,877935,15,-,MBF1,877932,877832,878032
956,877942,877949,15,-,MBF1,877946,877846,878046
957,877956,877963,15,-,MBF1,877960,877860,878060
958,877979,877986,15,-,MBF1,877982,877882,878082
959,255192,255199,15,-,YOL038C-A,255196,255096,255296
960,544491,544498,16,+,NCR1,544494,544394,544594
961,534853,534860,16,+,RET3,534856,534756,534956
962,482125,482132,16,+,PMA2,482128,482028,482228
963,482162,482169,16,+,PMA2,482166,482066,482266
964,455108,455115,16,+,LEE1,455112,455012,455212
965,444407,444414,16,+,GRX5,444410,444310,444510
966,329248,329255,16,+,HOS3,329252,329152,329352
967,321944,321951,16,+,VPS30,321948,321848,322048
968,309973,309980,16,+,NAN1,309976,309876,310076
969,280339,280346,16,+,POC4,280342,280242,280442
970,273106,273113,16,+,PXA1,273110,273010,273210
971,264844,264851,16,+,RRD2,264848,264748,264948
972,246369,246376,16,+,CDC60,246372,246272,246472
973,230993,231000,16,+,MRX4,230996,230896,231096
974,227980,227987,16,+,DAP1,227984,227884,228084
975,211990,211997,16,+,CBC2,211994,211894,212094
976,205084,205091,16,+,TCO89,205088,204988,205188
977,203053,203060,16,+,CTI6,203056,202956,203156
978,163780,163787,16,+,HRR25,163784,163684,163884
979,153317,153324,16,+,NIP7,153320,153220,153420
980,138510,138517,16,+,SAR1,138514,138414,138614
981,129957,129964,16,+,FMP40,129960,129860,130060
982,125870,125877,16,+,YPL225W,125874,125774,125974
983,108355,108362,16,+,FAS2,108358,108258,108458
984,100309,100316,16,+,SUI3,100312,100212,100412
985,49076,49083,16,+,CUB1,49080,48980,49180
986,49093,49100,16,+,CUB1,49096,48996,49196
987,38940,38947,16,+,DIM1,38944,38844,39044
988,32901,32902,16,+,KAR9,32902,32802,33002
989,614663,614670,16,+,ATH1,614666,614566,614766
990,641537,641544,16,+,GLN1,641540,641440,641640
991,643644,643651,16,+,VMA13,643648,643548,643748
992,648472,648479,16,+,TIF5,648476,648376,648576
993,664828,664835,16,+,MAK3,664832,664732,664932
994,667527,667534,16,+,SEC8,667530,667430,667630
995,682070,682077,16,+,ISA2,682074,681974,682174
996,689888,689895,16,+,NOT5,689892,689792,689992
997,700315,700322,16,+,TEF1,700318,700218,700418
998,730365,730372,16,+,SNT309,730368,730268,730468
999,731987,731994,16,+,PRE2,731990,731890,732090
1000,770868,770875,16,+,CLB2,770872,770772,770972
1001,789577,789584,16,+,YPR127W,789580,789480,789680
1002,818188,818195,16,+,RRP15,818192,818092,818292
1003,829198,829205,16,+,NCE102,829202,829102,829302
1004,840592,840599,16,+,TDA6,840596,840496,840696
1005,870538,870545,16,+,MMS1,870542,870442,870642
1006,900034,900041,16,+,SMX3,900038,899938,900138
1007,797404,797411,16,+,TOM5,797408,797308,797508
1008,544491,544498,16,-,TFC8,544494,544394,544594
1009,534853,534860,16,-,TAF3,534856,534756,534956
1010,482125,482132,16,-,EGD1,482128,482028,482228
1011,482162,482169,16,-,EGD1,482166,482066,482266
1012,455108,455115,16,-,LGE1,455112,455012,455212
1013,450953,450960,16,-,PDR12,450956,450856,451056
1014,408950,408957,16,-,ATP4,408954,408854,409054
1015,329248,329255,16,-,IDI1,329252,329152,329352
1016,309973,309980,16,-,HHO1,309976,309876,310076
1017,280339,280346,16,-,KES1,280342,280242,280442
1018,273106,273113,16,-,PPT2,273110,273010,273210
1019,264844,264851,16,-,RAD53,264848,264748,264948
1020,259531,259538,16,-,KIP2,259534,259434,259634
1021,246369,246376,16,-,BEM4,246372,246272,246472
1022,230993,231000,16,-,MEX67,230996,230896,231096
1023,227980,227987,16,-,OYE3,227984,227884,228084
1024,214698,214705,16,-,CUP9,214702,214602,214802
1025,203053,203060,16,-,RTT10,203056,202956,203156
1026,163780,163787,16,-,PGC1,163784,163684,163884
1027,153317,153324,16,-,PUS1,153320,153220,153420
1028,75462,75469,16,-,ATG41,75466,75366,75566
1029,55987,55994,16,-,THI21,55990,55890,56090
1030,614663,614670,16,-,CCL1,614666,614566,614766
1031,627134,627141,16,-,APL4,627138,627038,627238
1032,627519,627526,16,-,APL4,627522,627422,627622
1033,664828,664835,16,-,ATG11,664832,664732,664932
1034,695216,695223,16,-,TKL1,695220,695120,695320
1035,696972,696979,16,-,OPY2,696976,696876,697076
1036,731987,731994,16,-,RPL11A,731990,731890,732090
1037,797404,797411,16,-,SPN1,797408,797308,797508
1038,812800,812807,16,-,MEP3,812804,812704,812904
1039,818188,818195,16,-,KAR3,818192,818092,818292
1040,821586,821593,16,-,NOC4,821590,821490,821690
1041,826699,826706,16,-,YPR146C,826702,826602,826802
1042,840592,840599,16,-,TPO3,840596,840496,840696
1043,870538,870545,16,-,TIF3,870542,870442,870642
1044,887960,887967,16,-,VPS4,887964,887864,888064
1045,900034,900041,16,-,SEC23,900038,899938,900138
