,Start,End,Chromosome,Strand,Name,motif_middle,start_sig,stop_sig
527,619055,619063,15,+,PDR5,619059,618959,619159
528,619188,619196,15,+,PDR5,619192,619092,619292
529,619334,619342,15,+,PDR5,619338,619238,619438
530,710198,710206,15,+,PEX27,710202,710102,710302
531,710209,710217,15,+,PEX27,710213,710113,710313
532,737962,737970,15,+,RPB10,737966,737866,738066
533,772416,772424,15,+,MKK1,772420,772320,772520
534,832360,832368,15,+,[],832364,832264,832464
535,980960,980968,15,+,REV1,980964,980864,981064
536,996446,996454,15,+,TFB6,996450,996350,996550
537,1010458,1010466,15,+,VTS1,1010462,1010362,1010562
538,316238,316246,15,-,RPB11,316242,316142,316342
539,271604,271612,15,-,YAP7,271608,271508,271708
540,271604,271612,15,-,YOL029C,271608,271508,271708
541,216754,216762,15,-,MAM3,216758,216658,216858
542,195128,195136,15,-,DSC2,195132,195032,195232
543,87348,87356,15,-,TRM11,87352,87252,87452
544,385185,385193,15,-,CIN5,385189,385089,385289
545,400243,400251,15,-,SHE4,400247,400147,400347
546,431887,431895,15,-,NOB1,431891,431791,431991
547,458209,458217,15,-,GYP1,458213,458113,458313
548,461875,461883,15,-,NRT1,461879,461779,461979
549,584162,584170,15,-,SIA1,584166,584066,584266
550,619055,619063,15,-,ATG40,619059,618959,619159
551,701347,701355,15,-,THI72,701351,701251,701451
552,737962,737970,15,-,NPT1,737966,737866,738066
553,745902,745910,15,-,SAS5,745906,745806,746006
554,832360,832368,15,-,FSF1,832364,832264,832464
555,931850,931858,15,-,SNC2,931854,931754,931954
556,988985,988993,15,-,PUT4,988989,988889,989089
557,1043344,1043352,15,-,GDH1,1043348,1043248,1043448
558,444204,444212,16,+,GRX5,444208,444108,444308
559,381546,381554,16,+,YPL088W,381550,381450,381650
560,297083,297091,16,+,ISU1,297087,296987,297187
561,227829,227837,16,+,DAP1,227833,227733,227933
562,188851,188859,16,+,GUP2,188855,188755,188955
563,114920,114928,16,+,USV1,114924,114824,115024
564,67083,67091,16,+,BBP1,67087,66987,67187
565,47003,47011,16,+,FUM1,47007,46907,47107
566,643548,643556,16,+,VMA13,643552,643452,643652
567,687989,687997,16,+,YPR071W,687993,687893,688093
568,689610,689618,16,+,NOT5,689614,689514,689714
569,794781,794789,16,+,RPS23B,794785,794685,794885
570,818124,818132,16,+,RRP15,818128,818028,818228
571,822339,822347,16,+,ASN1,822343,822243,822443
572,856910,856918,16,+,KRE6,856914,856814,857014
573,860733,860741,16,+,GPH1,860737,860637,860837
574,933916,933924,16,+,SGE1,933920,933820,934020
575,645509,645517,16,+,SPO24,645513,645413,645613
576,645620,645628,16,+,SPO24,645624,645524,645724
577,860733,860741,16,+,YPR160W-A,860737,860637,860837
578,514370,514378,16,-,ULP1,514374,514274,514474
579,381546,381554,16,-,RLM1,381550,381450,381650
580,338903,338911,16,-,PEX25,338907,338807,339007
581,338914,338922,16,-,PEX25,338918,338818,339018
582,297083,297091,16,-,GIP3,297087,296987,297187
583,259405,259413,16,-,KIP2,259409,259309,259509
584,257152,257160,16,-,PRM4,257156,257056,257256
585,227829,227837,16,-,OYE3,227833,227733,227933
586,214659,214667,16,-,CUP9,214663,214563,214763
587,214665,214673,16,-,CUP9,214669,214569,214769
588,214700,214708,16,-,CUP9,214704,214604,214804
589,75139,75147,16,-,ATG41,75143,75043,75243
590,67083,67091,16,-,CLN2,67087,66987,67187
591,47003,47011,16,-,KEL3,47007,46907,47107
592,44378,44386,16,-,YPL264C,44382,44282,44482
593,627647,627655,16,-,APL4,627651,627551,627751
594,627709,627711,16,-,APL4,627710,627610,627810
595,775820,775828,16,-,CLB5,775824,775724,775924
596,794781,794789,16,-,NAT3,794785,794685,794885
597,818124,818132,16,-,KAR3,818128,818028,818228
598,188851,188859,16,-,COA2,188855,188755,188955
