,Start,End,Chromosome,Strand,Name,motif_middle,start_sig,stop_sig
528,797252,797260,15,+,YOR248W,797256,797156,797356
529,825661,825669,15,+,PAC1,825665,825565,825765
530,849546,849554,15,+,RDL1,849550,849450,849650
531,956597,956605,15,+,YOR338W,956601,956501,956701
532,956604,956612,15,+,YOR338W,956608,956508,956708
533,989108,989116,15,+,CIN1,989112,989012,989212
534,989171,989179,15,+,CIN1,989175,989075,989275
535,1006892,1006895,15,+,CIR2,1006894,1006794,1006994
536,1059286,1059294,15,+,FIT2,1059290,1059190,1059390
537,343185,343193,15,+,YOR008W-B,343189,343089,343289
538,371543,371551,15,+,MCO10,371547,371447,371647
539,1044370,1044378,15,+,YOR376W-A,1044374,1044274,1044474
540,241694,241702,15,-,RRT8,241698,241598,241798
541,216806,216814,15,-,MAM3,216810,216710,216910
542,181656,181658,15,-,REX4,181657,181557,181757
543,91935,91943,15,-,SMF1,91939,91839,92039
544,79585,79593,15,-,YGK3,79589,79489,79689
545,79704,79712,15,-,YGK3,79708,79608,79808
546,55378,55386,15,-,RIB4,55382,55282,55482
547,32202,32210,15,-,HPF1,32206,32106,32306
548,21439,21447,15,-,ENB1,21443,21343,21543
549,343185,343193,15,-,SLG1,343189,343089,343289
550,371543,371551,15,-,HSP10,371547,371447,371647
551,385129,385137,15,-,CIN5,385133,385033,385233
552,385203,385211,15,-,CIN5,385207,385107,385307
553,391678,391686,15,-,HMS1,391682,391582,391782
554,391722,391730,15,-,HMS1,391726,391626,391826
555,405568,405576,15,-,HIR2,405572,405472,405672
556,467785,467793,15,-,CDC21,467789,467689,467889
557,471646,471654,15,-,SKI7,471650,471550,471750
558,487306,487314,15,-,TCB1,487310,487210,487410
559,561145,561153,15,-,IAH1,561149,561049,561249
560,631834,631842,15,-,PUP1,631838,631738,631938
561,797252,797260,15,-,ENV9,797256,797156,797356
562,825119,825127,15,-,HRK1,825123,825023,825223
563,825661,825669,15,-,HRK1,825665,825565,825765
564,959942,959950,15,-,UBC11,959946,959846,960046
565,989108,989116,15,-,PUT4,989112,989012,989212
566,989171,989179,15,-,PUT4,989175,989075,989275
567,1003784,1003792,15,-,MSC6,1003788,1003688,1003888
568,232224,232232,15,-,DDR2,232228,232128,232328
569,520495,520503,16,+,SWI1,520499,520399,520599
570,520497,520505,16,+,SWI1,520501,520401,520601
571,499418,499426,16,+,SMA1,499422,499322,499522
572,497908,497916,16,+,ERG10,497912,497812,498012
573,432333,432341,16,+,ALD6,432337,432237,432437
574,406249,406257,16,+,RPL21B,406253,406153,406353
575,406297,406305,16,+,RPL21B,406301,406201,406401
576,406383,406391,16,+,RPL21B,406387,406287,406487
577,373166,373174,16,+,SSU1,373170,373070,373270
578,339551,339559,16,+,CAR1,339555,339455,339655
579,281712,281720,16,+,RPL33A,281716,281616,281816
580,264477,264485,16,+,RRD2,264481,264381,264581
581,264480,264488,16,+,RRD2,264484,264384,264584
582,264608,264616,16,+,RRD2,264612,264512,264712
583,114650,114658,16,+,USV1,114654,114554,114754
584,98772,98780,16,+,YAR1,98776,98676,98876
585,99016,99024,16,+,YAR1,99020,98920,99120
586,38862,38870,16,+,DIM1,38866,38766,38966
587,629014,629022,16,+,CSR2,629018,628918,629118
588,643674,643682,16,+,VMA13,643678,643578,643778
589,648574,648582,16,+,TIF5,648578,648478,648678
590,653831,653839,16,+,RPL43A,653835,653735,653935
591,679623,679631,16,+,ROX1,679627,679527,679727
592,747150,747158,16,+,DBF20,747154,747054,747254
593,754379,754387,16,+,RGC1,754383,754283,754483
594,754380,754388,16,+,RGC1,754384,754284,754484
595,754381,754389,16,+,RGC1,754385,754285,754485
596,784072,784080,16,+,AXL1,784076,783976,784176
597,829281,829289,16,+,NCE102,829285,829185,829385
598,829460,829468,16,+,NCE102,829464,829364,829564
599,829556,829564,16,+,NCE102,829560,829460,829660
600,900050,900058,16,+,SMX3,900054,899954,900154
601,520495,520503,16,-,IRC15,520499,520399,520599
602,520497,520505,16,-,IRC15,520501,520401,520601
603,453663,453671,16,-,SUR1,453667,453567,453767
604,408979,408987,16,-,ATP4,408983,408883,409083
605,347676,347684,16,-,MCO76,347680,347580,347780
606,338981,338989,16,-,PEX25,338985,338885,339085
607,337281,337289,16,-,YPL113C,337285,337185,337385
608,264477,264485,16,-,RAD53,264481,264381,264581
609,264480,264488,16,-,RAD53,264484,264384,264584
610,264608,264616,16,-,RAD53,264612,264512,264712
611,98772,98780,16,-,HSP82,98776,98676,98876
612,99016,99024,16,-,HSP82,99020,98920,99120
613,591493,591501,16,-,YPR015C,591497,591397,591597
614,607754,607762,16,-,SDD4,607758,607658,607858
615,653831,653839,16,-,PUF2,653835,653735,653935
616,719131,719139,16,-,NVJ2,719135,719035,719235
617,747150,747158,16,-,RPC40,747154,747054,747254
618,900050,900058,16,-,SEC23,900054,899954,900154
